,Strategy_Return,BuyHold_Return,Strategy_Cumulative,BuyHold_Cumulative
3193,-0.003059910022105261,-0.003059910022105261,0.8585117809798473,0.8585117809798473
3194,0.0045404358961596,0.0045404358961596,0.862409798687484,0.862409798687484
3195,-0.003635992692553991,-0.003635992692553991,0.8592740829614693,0.8592740829614693
3196,0.013457032224429843,0.013457032224429843,0.8708373619854992,0.8708373619854992
3197,0.006301629634760886,0.006301629634760886,0.876325056512844,0.876325056512844
3198,-0.0002238850266730319,-0.0002238850266730319,0.8761288604541924,0.8761288604541924
3199,-0.01595709370411469,-0.01595709370411469,0.8621483901310456,0.8621483901310456
3200,-0.0017176003869763257,-0.0017176003869763257,0.8606675637225255,0.8606675637225255
3201,0.03150079436468345,0.03150079436468345,0.8877792756637019,0.8877792756637019
3202,-0.000735894548363869,-0.000735894548363869,0.8871259637345905,0.8871259637345905
3203,-0.0011536481821659006,-0.0011536481821659006,0.8861025324791759,0.8861025324791759
3204,-0.01798926840353443,-0.01798926840353443,0.8701621961893564,0.8701621961893564
3205,-0.014414797680588731,-0.014414797680588731,0.8576189841819901,0.8576189841819901
3206,-0.0017012710644948026,-0.0017012710644948026,0.8561599418198399,0.8561599418198399
3207,0.007833947901335181,0.007833947901335181,0.8628670541992667,0.8628670541992667
3208,-0.007470100743352637,-0.007470100743352637,0.8564213503762782,0.8564213503762782
3209,0.014417069079316391,0.014417069079316391,0.8687684361456545,0.8687684361456545
3210,0.007569966252120919,0.007569966252120919,0.8753449838881849,0.8753449838881849
3211,-0.006393450834678127,-0.006393450834678127,0.8697485087703137,0.8697485087703137
3212,-0.02446171770119565,-0.02446171770119565,0.8484729662777384,0.8484729662777384
3213,-0.011806198330241435,-0.011806198330241435,0.8384557261600152,0.8384557261600152
3214,-0.008479682030660296,-0.008479682030660296,0.8313458882053919,0.8313458882053919
3215,0.0013685370846674427,0.0013685370846674427,0.8324836158835868,0.8324836158835868
3216,0.014952315533536709,0.014952315533536709,0.8449311735847778,0.8449311735847778
3217,-0.014266142839588825,-0.014266142839588825,0.8328772647727959,0.8328772647727959
3218,0.00575237693489572,0.00575237693489572,0.837668288740274,0.837668288740274
3219,-0.003943762275027796,-0.003943762275027796,0.834364724144153,0.834364724144153
3220,-0.012427582268685011,-0.012427582268685011,0.8239955878927628,0.8239955878927628
3221,0.018000184890168747,0.018000184890168747,0.8388276608235159,0.8388276608235159
